symbol,company_name,isin,series,listing_date,face_value,industry,sector,basic_industry,macro,is_fno,last_price,previous_close,year_high,year_low,ffmc,pct_change_30d,pct_change_365d,fetched_at
TARSONS,Tarsons Products Limited,INE144Z01023,EQ,26-NOV-2021,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,23-MAR-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATACAP,Tata Capital Limited,INE976I01016,EQ,13-OCT-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATACHEM,Tata Chemicals Limited,INE092A01019,EQ,01-APR-1999,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATACOMM,Tata Communications Limited,INE151A01013,EQ,12-APR-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,EQ,18-NOV-1998,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATAELXSI,Tata Elxsi Limited,INE670A01012,EQ,17-SEP-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATAINVEST,Tata Investment Corporation Limited,INE672A01026,EQ,24-JUN-1998,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATAPOWER,Tata Power Company Limited,INE245A01021,EQ,03-APR-1996,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATASTEEL,Tata Steel Limited,INE081A01020,EQ,18-NOV-1998,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATATECH,Tata Technologies Limited,INE142M01025,EQ,30-NOV-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,29-JUL-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TBOTEK,TBO Tek Limited,INE673O01025,EQ,15-MAY-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,09-MAY-2012,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TCC,TCC Concept Limited,INE887D01016,EQ,25-FEB-2026,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TCI,Transport Corporation of India Limited,INE688A01022,EQ,21-JAN-2002,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TCIEXP,TCI Express Limited,INE586V01016,EQ,15-DEC-2016,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TCIFINANCE,TCI Finance Limited,INE911B01018,EQ,21-MAY-1997,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,17-OCT-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TCS,Tata Consultancy Services Limited,INE467B01029,EQ,25-AUG-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TDPOWERSYS,TD Power Systems Limited,INE419M01027,EQ,08-SEP-2011,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEAMGTY,Team India Guaranty Limited,INE289C01025,EQ,11-JUN-2002,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,12-FEB-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TECHM,Tech Mahindra Limited,INE669C01036,EQ,28-AUG-2006,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TECHNOE,Techno Electric & Engineering Company Limited,INE285K01026,EQ,04-DEC-2018,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TECILCHEM,TECIL Chemicals and Hydro Power Limited,INE014B01011,EQ,06-DEC-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEGA,Tega Industries Limited,INE011K01018,EQ,13-DEC-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEJASNET,Tejas Networks Limited,INE010J01012,EQ,27-JUN-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEMBO,Tembo Global Industries Limited,INE869Y01010,EQ,23-APR-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TENNIND,Tenneco Clean Air India Limited,INE19RI01016,EQ,19-NOV-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TERASOFT,Tera Software Limited,INE482B01010,EQ,29-DEC-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,09-SEP-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,EQ,10-MAR-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,03-MAR-2011,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TFCILTD,Tourism Finance Corporation of India Limited,INE305A01023,EQ,26-JUL-2000,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TFL,Transwarranty Finance Limited,INE804H01012,EQ,26-FEB-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TGBHOTELS,TGB Banquets And Hotels Limited,INE797H01018,EQ,17-MAY-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,19-FEB-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THEINVEST,The Investment Trust Of India Limited,INE924D01017,EQ,02-AUG-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THEJO,Thejo Engineering Limited,INE121N01019,EQ,10-OCT-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,EQ,02-JUN-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THEMISMED,Themis Medicare Limited,INE083B01024,EQ,02-APR-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THERMAX,Thermax Limited,INE152A01029,EQ,30-AUG-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,EQ,07-JUN-2000,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THOMASCOTT,Thomas Scott (India) Limited,INE480M01011,EQ,30-JAN-2012,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
THYROCARE,Thyrocare Technologies Limited,INE594H01019,EQ,09-MAY-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TI,Tilaknagar Industries Limited,INE133E01013,EQ,16-JUL-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TICL,Twamev Construction and Infrastructure Limited,INE388G01026,EQ,16-OCT-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,EQ,18-SEP-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIIL,Technocraft Industries (India) Limited,INE545H01011,EQ,12-FEB-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIINDIA,Tube Investments of India Limited,INE974X01010,EQ,02-NOV-2017,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIJARIA,Tijaria Polypipes Limited,INE440L01017,BE,14-OCT-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIL,TIL Limited,INE806C01018,EQ,27-SEP-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIMETECHNO,Time Technoplast Limited,INE508G01029,EQ,13-JUN-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIMKEN,Timken India Limited,INE325A01013,EQ,06-FEB-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,EQ,17-APR-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIPSFILMS,Tips Films Limited,INE0LQS01015,EQ,06-OCT-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIPSMUSIC,Tips Music Limited,INE716B01029,EQ,10-NOV-2000,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,EQ,14-MAY-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TIRUPATIFL,Tirupati Forge Limited,INE319Y01024,BE,04-AUG-2020,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,EQ,21-APR-2008,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TITAN,Titan Company Limited,INE280A01028,EQ,24-SEP-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TMB,Tamilnad Mercantile Bank Limited,INE668A01016,EQ,15-SEP-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TMCV,Tata Motors Limited,INE1TAE01010,EQ,12-NOV-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TMPV,Tata Motors Passenger Vehicles Limited,INE155A01022,EQ,22-JUL-1998,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TNPETRO,Tamilnadu PetroProducts Limited,INE148A01019,EQ,27-OCT-1999,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TNPL,Tamil Nadu Newsprint & Papers Limited,INE107A01015,EQ,14-FEB-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TNTELE,Tamilnadu Telecommunication Limited,INE141D01018,EQ,04-FEB-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TOKYOPLAST,Tokyo Plast International Limited,INE932C01012,EQ,11-OCT-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TOLINS,Tolins Tyres Limited,INE0RWQ01014,EQ,16-SEP-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,EQ,25-NOV-2002,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TORNTPOWER,Torrent Power Limited,INE813H01021,EQ,28-NOV-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TOTAL,Total Transport Systems Limited,INE336X01012,EQ,28-AUG-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TOUCHWOOD,Touchwood Entertainment Limited,INE486Y01013,EQ,21-JAN-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TPHQ,Teamo Productions HQ Limited,INE065J01024,EQ,30-JAN-2009,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TPLPLASTEH,TPL Plastech Limited,INE413G01022,EQ,20-MAY-2015,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRACXN,Tracxn Technologies Limited,INE0HMF01019,EQ,20-OCT-2022,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRANSRAILL,Transrail Lighting Limited,INE454P01035,EQ,27-DEC-2024,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,INE757B01015,EQ,01-MAR-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRAVELFOOD,Travel Food Services Limited,INE103V01028,EQ,14-JUL-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TREEHOUSE,Tree House Education & Accessories Limited,INE040M01013,BE,26-AUG-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TREJHARA,TREJHARA SOLUTIONS LIMITED,INE00CA01015,EQ,28-DEC-2018,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TREL,Transindia Real Estate Limited,INE0O3901029,EQ,10-AUG-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRENT,Trent Limited,INE849A01020,EQ,07-JUN-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRF,TRF Limited,INE391D01019,EQ,26-MAR-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRIDENT,Trident Limited,INE064C01022,EQ,21-FEB-2001,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRIGYN,Trigyn Technologies Limited,INE948A01012,EQ,09-APR-1998,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRITURBINE,Triveni Turbine Limited,INE152M01016,EQ,28-OCT-2011,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRIVENI,Triveni Engineering & Industries Limited,INE256C01024,EQ,13-DEC-2005,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRU,TruCap Finance Limited,INE615R01029,EQ,20-JUN-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TRUALT,TruAlt Bioenergy Limited,INE0MWH01014,EQ,03-OCT-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TSFINV,TSF INVESTMENTS LIMITED,INE202Z01029,EQ,26-MAR-2018,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TTKHLTCARE,TTK Healthcare Limited,INE910C01018,EQ,02-DEC-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TTKPRESTIG,TTK Prestige Limited,INE690A01028,EQ,22-DEC-1999,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TTL,T T Limited,INE592B01024,BE,22-FEB-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TTML,Tata Teleservices (Maharashtra) Limited,INE517B01013,EQ,20-OCT-2000,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVSELECT,TVS Electronics Limited,INE236G01019,EQ,26-DEC-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVSHLTD,TVS Holdings Limited,INE105A01035,EQ,23-OCT-2012,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVSMOTOR,TVS Motor Company Limited,INE494B01023,EQ,02-AUG-2000,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,BE,23-AUG-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVSSRICHAK,TVS Srichakra Limited,INE421C01016,EQ,13-FEB-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVTODAY,TV Today Network Limited,INE038F01029,EQ,16-JAN-2004,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
TVVISION,TV Vision Limited,INE871L01013,EQ,15-SEP-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UBL,United Breweries Limited,INE686F01025,EQ,28-JUL-2008,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UCAL,UCAL LIMITED,INE139B01016,EQ,13-SEP-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UCOBANK,UCO Bank,INE691A01018,EQ,09-OCT-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UDS,Updater Services Limited,INE851I01011,EQ,04-OCT-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UEL,Ujaas Energy Limited,INE899L01030,EQ,16-APR-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UFBL,United Foodbrands Limited,INE382M01027,EQ,07-APR-2021,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UFLEX,UFLEX Limited,INE516A01017,EQ,23-AUG-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UFO,UFO Moviez India Limited,INE527H01019,EQ,14-MAY-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UGARSUGAR,The Ugar Sugar Works Limited,INE071E01023,EQ,23-AUG-2010,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UGROCAP,Ugro Capital Limited,INE583D01011,EQ,11-AUG-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UJJIVANSFB,Ujjivan Small Finance Bank Limited,INE551W01018,EQ,12-DEC-2019,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ULTRACEMCO,UltraTech Cement Limited,INE481G01011,EQ,24-AUG-2004,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UMAEXPORTS,Uma Exports Limited,INE0GIU01018,BE,07-APR-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UMESLTD,Usha Martin Education & Solutions Limited,INE240C01028,BE,12-JUL-2010,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,EQ,01-NOV-2000,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,EQ,07-FEB-2001,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIDT,United Drilling Tools Limited,INE961D01019,EQ,25-SEP-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIECOM,Unicommerce Esolutions Limited,INE00U401027,EQ,13-AUG-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIENTER,Uniphos Enterprises Limited,INE037A01022,EQ,23-JAN-2004,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIINFO,Uniinfo Telecom Services Limited,INE481Z01011,EQ,12-JAN-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,EQ,31-DEC-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIONBANK,Union Bank of India,INE692A01016,EQ,24-SEP-2002,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIPARTS,Uniparts India Limited,INE244O01017,EQ,12-DEC-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNITDSPR,United Spirits Limited,INE854D01024,EQ,27-SEP-2001,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNITECH,Unitech Limited,INE694A01020,EQ,08-SEP-1999,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNITEDPOLY,United Polyfab Gujarat Limited,INE368U01029,EQ,31-DEC-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,INE458F01011,EQ,28-JAN-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIVASTU,Univastu India Limited,INE562X01013,EQ,22-JUN-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIVCABLES,Universal Cables Limited,INE279A01012,EQ,17-MAY-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNIVPHOTO,Universus Photo Imagings Limited,INE03V001013,BE,14-FEB-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UNOMINDA,UNO Minda Limited,INE405E01023,EQ,02-FEB-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UPL,UPL Limited,INE628A01036,EQ,23-JAN-2004,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
URAVIDEF,Uravi Defence and Technology Limited,INE568Z01015,BE,05-JUL-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
URBANCO,Urban Company Limited,INE0CAZ01013,EQ,17-SEP-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
URJA,Urja Global Limited,INE550C01020,EQ,28-MAR-2017,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
USHAMART,Usha Martin Limited,INE228A01035,EQ,11-OCT-2000,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
USK,Udayshivakumar Infra Limited,INE0N0Y01013,BE,03-APR-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UTIAMC,UTI Asset Management Company Limited,INE094J01016,EQ,12-OCT-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UTKARSHBNK,Utkarsh Small Finance Bank Limited,INE735W01017,EQ,21-JUL-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UTLSOLAR,Fujiyama Power Systems Limited,INE12UR01024,EQ,20-NOV-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UTTAMSUGAR,Uttam Sugar Mills Limited,INE786F01031,EQ,10-APR-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
UYFINCORP,U. Y. Fincorp Limited,INE152C01025,EQ,03-OCT-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
V2RETAIL,V2 Retail Limited,INE945H01021,EQ,04-JUL-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VADILALIND,Vadilal Industries Limited,INE694D01016,EQ,15-JUN-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,EQ,05-APR-2004,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VAISHALI,Vaishali Pharma Limited,INE972X01022,EQ,15-JAN-2020,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VAKRANGEE,Vakrangee Limited,INE051B01021,EQ,03-APR-2006,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VALIANTLAB,Valiant Laboratories Limited,INE0JWS01017,EQ,06-OCT-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VALIANTORG,Valiant Organics Limited,INE565V01010,EQ,23-JUL-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VARDHACRLC,Vardhman Acrylics Limited,INE116G01013,EQ,30-SEP-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VARDMNPOLY,Vardhman Polytex Limited,INE835A01029,BE,12-MAY-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VARROC,Varroc Engineering Limited,INE665L01035,EQ,06-JUL-2018,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VASCONEQ,Vascon Engineers Limited,INE893I01013,EQ,15-FEB-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VASWANI,Vaswani Industries Limited,INE590L01019,EQ,20-SEP-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VBL,Varun Beverages Limited,INE200M01039,EQ,08-NOV-2016,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VCL,Vaxtex Cotfab Limited,INE098201036,EQ,19-APR-2022,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VEDL,Vedanta Limited,INE205A01025,EQ,13-MAY-1998,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VEEDOL,Veedol Corporation Limited,INE484C01030,EQ,16-JAN-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VENKEYS,Venky's (India) Limited,INE398A01010,EQ,28-JUL-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VENTIVE,Ventive Hospitality Limited,INE781S01027,EQ,30-DEC-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VENUSPIPES,Venus Pipes & Tubes Limited,INE0JA001018,EQ,24-MAY-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VENUSREM,Venus Remedies Limited,INE411B01019,EQ,20-DEC-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VERANDA,Veranda Learning Solutions Limited,INE0IQ001011,EQ,11-APR-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VERTOZ,Vertoz Limited,INE188Y01031,EQ,14-MAY-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VESUVIUS,Vesuvius India Limited,INE386A01023,EQ,04-OCT-2002,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VETO,Veto Switchgears And Cables Limited,INE918N01018,EQ,29-APR-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VGL,VARVEE GLOBAL LIMITED,INE273D01027,EQ,21-NOV-2006,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VGUARD,V-Guard Industries Limited,INE951I01027,EQ,13-MAR-2008,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VHL,Vardhman Holdings Limited,INE701A01023,EQ,30-JUN-2005,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VHLTD,Viceroy Hotels Limited,INE048C01025,BE,03-APR-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIDHIING,Vidhi Specialty Food Ingredients Limited,INE632C01026,EQ,02-MAR-2016,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIDYAWIRES,Vidya Wires Limited,INE14UN01029,EQ,10-DEC-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIJAYA,Vijaya Diagnostic Centre Limited,INE043W01024,EQ,14-SEP-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIJIFIN,Viji Finance Limited,INE159N01027,BE,11-JUL-2016,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIKASECO,Vikas EcoTech Limited,INE806A01020,BE,12-DEC-2011,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIKASLIFE,Vikas Lifecare Limited,INE161L01027,BE,08-MAY-2019,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIKRAMSOLR,Vikram Solar Limited,INE078V01014,EQ,26-AUG-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIKRAN,Vikran Engineering Limited,INE01R501028,EQ,03-SEP-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
VIMTALABS,Vimta Labs Limited,INE579C01029,EQ,15-DEC-2005,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
